Track Id,Artist,Title,Year,Hotness,Duration,Album Name,Album ID
TRAXOHK128F42514BE,5 Blind Boys Of Alabama,If You Don't Pray For Me,1996,0.0,173.71383,Collector's Edition,197970
TRAXOIQ128F4279F9C,The Villas,To Be In Love,0,nan,179.48689,Set For Life,97779
TRAXOOY128F42280B0,Hoods,Suffer,0,0.2538347361322313,63.58159,Endless Pain,233366
TRAXOPF128F428B670,Will Ackerman,A Movie Of A Placid Lake On A Moonless Night In September - Reprise,1992,0.3347065490692206,194.19383,The Opening Of Doors,296868
TRAXOQD12903CDD59D,The Berzerker,Pure Hatred,2002,nan,84.1922,Dissimulate,681692
TRAXOQP128F930DD49,Mungo Jerry,Pushbike Song,2001,nan,155.24526,In The Summertime - Greatest Hits,537529
TRAXOVX128F93439DB,Juice Leskinen,Sietämätön mies,0,nan,215.03955,Musiikkia TV 2:n Laulava sydän - ohjelmasta,642319
TRAXOWL128F9343C95,Natalie Cole,Busted,2008,nan,236.19873,Still Unforgettable,513253
TRAXPCI128F92E1D13,The Real Kids,Take it slow,0,nan,182.12526,The new rose years,327107
TRAXPDE12903CD45BE,Ambient Music Therapy,Voice of Angels Drone for Spiritual Well Being,0,0.34092275586437804,167.3922,Drones & Tones,768052
TRAXPDR128F424BCD7,Rockin' Dopsie_ Jr._ The Zydeco Twisters,Lucille,0,nan,259.39546,Zydeco Man,257228
TRAXPEN128F933F4DC,B.B.King,Please Love Me,1956,nan,167.49669,Take A Swing With Me,469045
TRAXPGM128F428BBA6,Natalie Cole,Don't Get Around Much Anymore,1991,0.5855790817073204,154.61832,Unforgettable: With Love,297586
TRAXPHE128F92F4100,Paul Rogers,The Hunter,1993,0.3277366831778408,265.01179,LIVE IN GLASGOW,528723
TRAXPHK128F9314DF6,Peret,Mi Raza,0,0.0,286.17098,Chica Vaivén,405763
TRAXPJU128F148ADE8,Darryl Worley,Those Less Fortunate Than I,2000,0.5897704239243252,239.56853,Have You Forgotten?,46458
TRAXPVO128F427C41E,Jessica Simpson,Be,2003,nan,250.04363,In This Skin,290937
TRAXPYB128F92FA0EB,Syl Johnson,Driving Wheel,0,0.42744657148843085,238.86322,Back In The Game,484884
TRAXQDR128F4260194,Juana Molina,Quiero,2003,0.6434705772425585,159.65995,Segundo,204047
TRAXQII128F42171C3,Dave Graney & Clare Moore,You Put a Spell on Me,0,nan,248.11057,Keepin' It Unreal,226792
TRAXQNF128F1486DD9,The Raconteurs,Broken Boy Soldier (KCRW Version),2006,nan,230.5824,Broken Boy Soldier,44391
TRAXQNR128F4282B06,Kaija Koo,Tule lähemmäs Beibi,1993,0.5484122859689867,240.45669,Tuulten viemää 1994 Juhlapainos,217876
TRAXQPD128F424BCB9,Roy Carrier,My Baby Don't Wear No Shoes,0,0.21204540548371908,220.1073,Zydeco Soul,257227
TRAXQTH128F423995E,La Charanga Rubalcaba,Los Pintores,0,nan,217.99138,Con Sello De Calidad,241771
TRAXQTY128F92D5C64,Natassa Theodoridou,Den Thelo Tipota,0,nan,233.37751,Dipla Se Sena,426490
TRAXQUZ128F42B77BE,Bone Thugs-N-Harmony,Servin' Tha Fiends,2000,nan,232.202,BTNHRESURRECTION,310248
TRAXQZA128F1463DEB,Jimmy Page / Robert Plant,Thank You,0,0.47405483093120077,348.08118,No Quarter,26867
TRAXQZC128F425D5DC,Aleks Syntek,Doesn't Matter Where You Are (Intocable),0,nan,220.3424,Lección De Vuelo_  Versión 3,202644
TRAXRAA128F931DFC4,Marilyn Scott,Take Me With You,1995,0.0,245.62893,Take Me With You,627746
TRAXRGF128F930A59F,Beastie Boys,Flute Loop (2009 Digital Remaster),0,nan,114.52036,Ill Communication (Remastered Version),491573
TRAXRHD12903CF0EAB,Negura Bunget,Tara De dinicolo De Negura,0,nan,353.95873,Virstele Pamintului,779121
TRAXRLL12903D02559,Murskahumppa,Stora kusetus,0,0.0,92.23791,Murskapunkkia,695158
TRAXRLN128F425C047,Jacques Dutronc,Les Playboys (Version Espagnole),2004,0.21508031850922793,189.36118,En Vogue,279598
TRAXRPG12903CEDD73,Messy Marv featuring Clover Geez,Still Ballin,0,0.21508031850922793,285.85751,Bandannas_ Tattoos & Tongue Rings,778015
TRAXRQZ128F4285FE5,Curtis,Not Going Back Again,0,nan,209.44934,Curtis,103187
TRAXRRI128F93610C3,Walter Trout,Running in Place,0,0.38742406035692956,325.14567,Transition,653785
TRAXRSK128F42B44D2,Bad Religion,Infected,1994,0.698494468201565,247.58812,Stranger Than Fiction,309206
TRAXRUB128F92DF1CF,Babylon Disco,Funk You,2005,0.26376758986854226,153.44281,Viva Life,473977
TRAXRWA128F42464CD,Dax Riggs,Ouroboros,0,nan,91.19302,Live at Lollapalooza 2007: Dax Riggs,238974
TRAXSBC128F42AB297,Dave Hollister,I Know I Can,2008,0.0,363.38893,Witness Protection,305855
TRAXSMG128F4261743,Ann Lee,Hold the key,0,0.26586104921065007,218.72281,So Alive,204991
TRAXSNZ128F9306CAB,Stockhausen Waterman,String 'Em Up,0,nan,183.87546,String 'Em Up,618761
TRAXSQC128F4223E30,Spade Cooley,Its Dark Outside,0,0.0,167.33995,King Of Western Swing_ Vol. 3,176774
TRAXSUN128F426D36B,Galactic,Think Back,2007,0.5132191416281197,238.96771,From the Corner To the Block,204453
TRAXSWS128F4254E1A,ARRESTED DEVELOPMENT,Natural (2002 Digital Remaster),2002,0.21204540548371908,270.36689,Classic Masters,262815
TRAXSWX128E0792BEF,Toots & The Maytals,It's You,1996,nan,128.33914,Time Tough: The Anthology,15683
TRAXSYH128F9307A73,99 Posse,Salario Garantito (Versione Strumentale),1992,nan,369.26649,Rafaniello / Salario Garantito,490624
TRAXTAM12903CF3556,Mons Leidvin Takle,Drømmen Om Deg,0,nan,121.75628,Gyldne Øyeblikk,735109
TRAXTAU128F930A7EF,Mithotyn,Let Thy Ale Swing,1998,0.40148671142756037,58.30485,In The Sign of the Raven,619764
TRAXTDT128F4243F22,Clifton Chenier,It's Hard,0,0.40044346624428967,204.32934,The Best Of Clifton Chenier,238427
TRAXTPZ12903CBCCB8,Shaman,The Muddy Morning Hymn,0,0.0,456.82893,Foretaste,582309
TRAXTQS128F428AC41,Little Milton,Walking The Back Streets And Crying,2007,0.0,438.88281,Grits Ain't Groceries,269897
TRAXTSU128F4241835,Josh Groban,Mi Morena (Revised Live Version),2004,0.6943724567459417,286.27546,Live At The Greek,138173
TRAXTTX128F9301092,Brownie McGhee,Tell Me Baby,0,0.0,176.37832,Nothing But the Blues,616122
TRAXTXU128F42665F9,Alacranes Musical,La Segunda De Rosales (Album Version),0,0.24164185385548714,191.9473,Los Primeros Exitos Alacraneros,153075
TRAXUBG128F9332164,The Sonics,Love Lights,1967,0.42512465831305757,171.15383,Fire and Ice II - The 'Lost' Tapes,551402
TRAXUBQ128F4242E2F,Seguridad Social,Soc Mediterrani,2005,0.23962909777363708,378.04363,Puerto escondido,138736
TRAXUHM128E078900C,N.E.R.D.,Don't Worry About It (Edited),2004,0.27893839017042016,221.54404,Fly Or Die,10598
TRAXUIZ12903CDF737,Sex Pistols,I'm A Lazy Sod (Live),1998,0.30416950343527516,126.06649,Live & Filthy,816896
TRAXULE128F9320132,Fontella Bass,Rescue Me,1965,nan,165.72036,Brothers In Blues & Sisters In Soul,499778
TRAXUPL128F14A4E4B,Penguin Café Orchestra,Bean Fields (Live) (2001 Digital Remaster),0,nan,277.21098,A History,60420
TRAXUPN128F42855C8,W.A.S.P.,Heaven's Hung In Black (Reprise),2007,0.5611640852053984,193.74975,Dominator,163245
TRAXUQB12903CF2E82,The Kitchen,...And He Loves It,0,nan,135.8624,Foreign Objects,601584
TRAXUQL128F932D6C4,Kelly Sweet,Ready For Love,2007,0.5416514429547951,256.93995,We Are One,633575
TRAXUQL12903CBB3B7,The Refreshments,Rock'n'Roll Heaven,0,0.23777087770128338,168.4371,A Band's Gotta Do What A Band's Gotta Do,581920
TRAXUUN128F4274FB9,Her Majesty's Finest,Prof. Henry Stills,0,nan,149.34159,Warning Bell,94939
TRAXUVK12903CEBD51,Lili Ivanova,Izgaryam,0,nan,268.53832,Lili Ivanova - Bez Pravila_ Gold Collection,777285
TRAXUYT12903CCBF21,Ram Squad,Dirty South,0,nan,249.36444,R.andom A.cess M.oney,675677
TRAXVCK12903CA5AA9,Bambino_ Ivan Tirado,Amor Maldito,0,nan,374.30812,La Nueva Corporacion Latina (Live),750777
TRAXVEB128F14743BB,Line Renaud,Cent Mille Guitares,1994,0.0,159.76444,Les Années Chansons,34757
TRAXVEQ128F92E3694,Checkers,Don't Stop Dan,0,nan,171.31057,Flame In My Heart,475792
TRAXVGE128E0783F1D,Gwen Stefani,What You Waiting For?,2004,nan,225.41016,What You Waiting For?,1833
TRAXVGM128F93469DB,Leroy Hutson,All Because Of You - Original,0,nan,276.87138,Leroy Hutson Selected Hits Vol. 1,471943
TRAXVIG12903CE3967,Blingtones,Baby U Acting Greezy (Ringtone_ Sonnerie),0,nan,28.96934,Top 50 Hip Hop Sonneries Vol. 2,729269
TRAXVIP12903D01893,Tiny Tim/Cast/Ghost Of Christmas Present/Scrooge,Finale: When Love Is Found/It Feels Like Christmas,0,nan,240.22159,The Muppets Christmas Carol,694855
TRAXVJD128EF33EEC1,Thirst,Forever Tonite,0,nan,290.69016,Thirst,66555
TRAXVYK128F9313151,The Cat's Miaow,Autumn,1996,nan,46.00118,A Kiss And A Cuddle,453419
TRAXWDS12903CEE35E,Wolfmother,Cosmonaut,2009,0.6609283278576307,288.33914,Cosmic Egg,600124
TRAXWFU128F932CBA0,Cardenales del Exito,Lole Lolaila,0,nan,237.87057,Gaitas Platinum 2,461569
TRAXWFZ128F9349D17,Greis,Le Choix,0,nan,275.30404,2,559500
TRAXWGC128F428B8B2,The Mad Capsule Markets,Good Day (Live),0,nan,244.55791,020120 (Live),166237
TRAXWIG128F4230D19,Mance Lipscomb,Shine On Harvest Moon (Previously Unreleased),0,0.24906579485370342,166.47791,Trouble In Mind,128997
TRAXWKA128F425A97A,Legion Of Green Men,Tuggathanug,0,0.0,339.90485,Baqontraq,245079
TRAXWKR12903CAE160,Bowen_ Robin Huw,All Through The Night (Album),0,0.0,244.29669,Celtic Dreams,664804
TRAXWLM128F1453E3B,Juelz Santana,There It Go (The Whistle Song),2005,nan,180.55791,What The Game's Been Missing!,20903
TRAXWND128F428FBEB,Al De Lory,Country Girl,0,nan,175.49016,Norwood: Music From The Motion Picture,106983
TRAXWQU128F42716E2,John Mellencamp,Peaceful World,2001,nan,218.67057,God Bless America,286998
TRAXWTA12903CF7520,Márcio Faraco,Kanoê,0,0.0,236.35546,Um Rio,602964
TRAXWTB128F930C2E6,The Impressions,At The County Fair - Original,0,0.21508031850922793,124.96934,The Impressions' The Gift Of Love,349261
TRAXWYW128F42747C0,Joe Turner,Midnight Cannonball (LP Version),0,0.34092275586437804,151.40526,Big Joe Is Here,211739
TRAXXEI128F4293139,Derek Bell,Sake In The Jar,0,0.3347065490692206,268.32934,Tears Of Stone,296703
TRAXXGI128F14688C7,Tom Cochrane,Paper Tigers (acoustic version),1997,0.0,220.81261,Songs Of A Circling Spirit,28512
TRAXXIT128F4263075,Henry Lee Summer,I Wish I Had A Girl,1988,0.48061061838775304,266.4224,Henry Lee Summer,282281
TRAXXJZ12903CF1731,Jackie Wilson,Each Time (I Love You More),1959,0.26586104921065007,141.81832,Lonely Teardrops,689033
TRAXXKJ128F92FDCD2,Nacho Chapado feat. Stephen Massa,B Somebody,0,nan,371.1473,B Somebody,486108
TRAXXOL128F92E7529,Donna The Buffalo,Broken Record,0,0.30416950343527516,196.75383,Silverlined,386501
TRAXXQA128F9301855,Janie Fricke,Let's Stop Talkin' About It,1999,nan,194.5073,American Legend,616346
TRAXXTA128F146BCA7,Kary Ng,Ai Ni Bian Cheng Hen Ni,2006,nan,209.55383,With A Boy Like You,29772
TRAXXTG128F932B324,Eddie Cano,Blue Satin (Album Version),0,nan,123.66322,Cano Plays Mancini,461031
TRAXXUM128F4244507,Günter Noris,Bye-Bye - Medley,0,nan,180.92363,Millennium-Tanzparty,139457
TRAXXVN128E0791AE4,Arthur Brown,Child Of My Kingdom,1968,0.6362872244273321,422.16444,The Crazy World Of Arthur Brown,15373
TRAXXWU12903CF2094,The Gathering,Locked Away,0,0.0,215.71873,Sleepy Buildings - A Semi Acoustic Evening,734682
TRAXXYI12903CC4FDC,Owsley,The Homecoming Song (Album Version),1999,0.20371196952219395,179.64363,Owsley,762480
TRAXXZP128F427ACA6,Igor Stravinsky;Columbia Symphony Orchestra,Le Sacre du Printemps (The Rite of Spring)/Part One: The Adoration of the Earth - Introduction,0,nan,181.26322,Igor Stravinsky (1882-1971),289514
TRAXYCY128F42409F3,Sister Rosetta Tharpe,What He Done For Me,2002,0.0,162.40281,Sister Rosetta Tharpe Vol. 2 1942-1944,191294
TRAXYGR128EF3456B5,The Presets,Truth And Lies,2006,0.5948541679067811,243.9571,Truth & Lies,69889
TRAXYGX128F93158FC,Dean Martin,That Old Gang Of Mine,2002,nan,145.99791,Once In A While,539879
TRAXYPP128F92F9111,Margaret Becker,Just Come In,0,0.5654510121736983,268.87791,Steps of Faith 1987-1991,484175
TRAXYQF128F42171A7,Jim Smoak & The Louisiana Honeydrippers,Old Dan Tucker,0,0.2707759989463275,140.64281,Bayou Bluegrass,227244
TRAXYSO12903D0D0CD,Rhinoceros,One More Breath,0,0.5033812362063191,77.11302,They Are Coming For Me,699471
TRAXYUH128F149EA4E,Crazy Horse,Dirty_ Dirty  (Album Version),0,0.5692756506754788,212.92363,Scratchy: The Reprise Recordings [Includes Liner Notes],57714
TRAXYUW128F42981D3,Stefon Harris,For You Mom & Dad,0,0.3778192059947485,374.17751,A Cloud Of Red Dust,111868
TRAXYWT128F427C9FD,Angela Dimitriou,Ta Methismena S' Agapo,0,nan,230.63465,Thisia Live,291030
TRAXYZL128F4271A36,Shunza,Happy,0,nan,295.96689,Dear Shunza,156810
TRAXZDY12903CF6D46,DJ Slugo,Designer Chick,0,nan,207.49016,Jukin 4 the Haters Vol.2,781385
TRAXZET12903CC1964,Ini Kamoze,Gangsta Roll,2009,0.21204540548371908,229.66812,5150 Rule,715719
TRAXZFG128F42445FB,Gold City,Are You Ready? (Acapella),0,nan,28.83873,Are You Ready?,246942
TRAXZJU128F4283C85,David Lynch,Lit'l(er) Song,0,nan,287.05914,Lit'l Song,102367
TRAXZJV128F4250DF7,Mighty Diamonds,Africans,0,0.0,219.58485,Bust Out,274211
TRAXZSJ128F145B3B0,Be Bop Deluxe,Piece Of Mine,1977,0.4051157216913865,312.58077,Axe Victim,23997
TRAXZVZ128F93442AB,Fiona,Everything You Do [You're Sexing Me] [Duet with Kip Winger] (Album Version),1989,0.31383684720588745,254.17098,Heart Like A Gun,513397
TRAYABO128F42957C9,Shelly Manne,Wameru  (LP Version),2002,nan,177.47546,Daktari,110361
TRAYABW128F4235888,NOFX,We March To The Beat Of Indifferent Drum,2006,nan,158.11873,Wolves In Wolves' Clothing,239879
TRAYADL128F14A4735,Tommy James And The Shondells,I Like The Way,1967,0.5571877675186344,161.85424,Anthology,60341
TRAYAKN128F9330A65,Ghost Machine,What You Made Me (Ugli),2005,0.7362650350086244,201.29914,Ghost Machine,463170
TRAYANL128F9316BF9,The Game,Da Shit,0,nan,323.082,Doctor's Advocate,351500
TRAYAQQ128F9334002,Marco Demark feat. Peter Millwood,I Cant Fight This,0,nan,521.56036,I Cant Fight This,552044
TRAYAYH128F425DC38,Fastway,Kill Me With Your Heart,1986,0.4454545254934259,302.15791,Waiting For The Roar,280165
TRAYBCA128F93046C3,Laura Mikkola,Variations On a Theme of Haendel_ Op.24: 17,0,nan,28.23791,Brahms: Piano Sonata & Variations On a Theme of Haendel_ Op.24,447135
TRAYBCH12903CF6C74,Mitch Ryder & Engerling,All The Fools It Sees,0,nan,302.31465,You Deserve My Art,691095
TRAYBGC128F92E03EC,23rd Turnoff,Michaelangelo,2001,nan,143.80363,The Psychedelic Scene,431153
TRAYBIE128F92ED977,Various Production,Lost (Actress Remix),2008,nan,366.23628,Versus,333413
TRAYBNB12903CE2D9D,Cyril Pahinui,Mauna Loa (Vocal),0,nan,458.91873,Night Moon - Po Mahina,818161
TRAYBNV128F92E272B,Jeff Beck,Angel [Footsteps] (Album Version),0,0.7120790655281207,341.34159,PERFORMING THIS WEEK,521630
TRAYBQF128F9344F59,Laidback Luke & Diplo,Hey!,0,0.23962909777363708,431.51628,Hey!,513770
TRAYBTJ12903CB4C22,Metsatöll,Kui rebeneb taevas,2010,nan,269.81832,Äio,756551
TRAYBTO128F932008B,Jesse Malin,Since You're In Love,2004,0.439202489315343,260.62322,Mercury Retrograde,358049
TRAYBVN128F932245C,Lunasicc,Pose No Threat,0,0.0,291.7873,Mr. Lunasicc,457740
TRAYCID128F42437B6,T.G.Sheppard,When I Fall In Love,0,0.0,247.87546,Timeless,246671
TRAYCIH128E07890B9,The Cure,Doubt,1981,nan,67.76118,Faith,10684
TRAYCIT128F92F1A43,Chelsea,Right To Work,1977,nan,200.59383,Live And Loud,527947
TRAYCJB128F424AB43,Francis Dhomont,Arrete! Arrete! Elle me tue,0,nan,445.30893,Sous le regard d'un soleil noir,142145
TRAYCQD128F4290D81,Ray Vega,Amor A Mi,0,nan,237.06077,Geography,298495
TRAYCRC128F932CB4E,Gran Coquivacoa,Jesus,0,nan,286.45832,En Alta Vibracion,461564
TRAYCSE12903CD9B68,Pascal Lejeune,Demain au menu,0,nan,168.01914,Adélaïde,680455
TRAYCUH128F9303485,Recluse,Yellow Moon,0,nan,436.21832,Yellow Moon,794663
TRAYCVB128F92EB7B0,Kirk Franklin,Declaration (This Is It!),2007,0.5633550959773458,264.85506,The Fight Of My Life,524883
TRAYDGA128F427D05F,Roni Size,Less Is More,0,0.34580223396532944,373.86404,Roni Size Reprazent - New Forms2,216081
TRAYDGF128F932F43D,Old Soul,Silent Night,2008,nan,85.99465,Redeye 2008 Holiday Sampler,550584
TRAYDIG12903CEF277,Lil' Band O' Gold,First You Cry,2000,0.28430193992096386,312.842,Lil' Band O Gold,600433
TRAYDJL128F145F261,Suzi Quatro,Too Big,1974,nan,200.202,The Very Best Of,25326
TRAYDLE128F9306D63,Blackfoot,Blackfoot Allstars,0,0.0,232.85506,Westcoast Lyricist Lounge,618793
TRAYDSS128F423CE63,Gloria,All the Way,0,nan,219.24526,People like you and me,136111
TRAYDTH12903CDA34B,DJ Icey,A Little Louder,2003,nan,356.41424,A Little Louder,725530
TRAYDWI128F429A0B0,Tum Tum / Double T / LiL Ronnie,She's A Go,2007,nan,214.02077,Eat Or Get Ate,113008
TRAYDXA128F42296C6,Charlie Louvin,Just Between The Two Of Us,0,0.2685056811390411,179.30404,Less And Less And I Don't Love You Anymore,124881
TRAYDXM128F9317358,Franz Ferdinand,No You Girls,2009,nan,428.45995,No You Girls,407576
TRAYDYV128F42906E1,Mindy McCready,Breakin' It,1996,0.5114243256864599,200.38485,Ten Thousand Angels,296856
TRAYDZH128C71967BC,New Found Glory,Sucker,2000,0.6465363605324098,172.22485,New Found Glory,92
TRAYDZS128F4288459,Ebru Gündes,Seni Unuturum,2006,0.2998774882739778,248.99873,Kaçak,164583
TRAYEGN128F9361233,Joe Bonamassa,When She Dances,2004,0.6851208430452371,293.69424,Had To Cry Today,653832
TRAYEIJ128F42A53E0,Kellie Coffey,I Just Knew,0,0.0,187.16689,When You Lie Next To Me,304004
TRAYEKM128F92FB049,Donna The Buffalo,Each & Every Direction,0,0.319565986882865,376.29342,Rockin' In The Weary Land,395497
TRAYEKY12903D0128D,John Pagano_ Burt Bacharach,I Still Remember,0,nan,289.48853,What Love Can Do,606479
TRAYELV12903CB3BEA,Primordial,Journey's End,1998,nan,425.19465,All Empires Fall,756181
TRAYEQN128F429AF81,Sophie Tucker,In The Good Old Summertime,0,nan,72.01914,The Golden Jubilee Album,301426
TRAYERN12903D0D0C3,La Divina Pastora,Instrumental Traditional,0,0.0,327.78404,Strictly Parang - The Best of Trinidad Parang_ Vol IV,745352
TRAYESZ128F1458FAE,Public Image Ltd,The Order Of Death,1984,0.7899387035813549,288.80934,This Is What You Want . . . This Is What You Get,23181
TRAYEUY128F4233766,Henry Mancini,Stardust,0,0.26376758986854226,182.282,Reader's Digest Music: The Best Of Henry Mancini: The 1981 Reader's Digest Recordings Volume 2,182814
TRAYEWY128F92DEC29,Julie Zenatti,Si Je M'En Sors,2000,nan,211.64363,Si Je M'En Sors,382802
TRAYFBF128F92C52AB,Jesse Malin,Almost Grown,2002,nan,211.85261,Messed Up Here Tonight,313546
TRAYFDY12903CBFA01,Zebra,The Ocean (Live Version),1990,0.0,299.93751,Zebra Live,760259
TRAYFGL128F9349397,Kevin Burke,Bonnie Kate / Jennie's Chickens (medley),0,nan,186.53995,Kevin Burke: Sweeney's Dream,559297
TRAYFIV128F429E381,Pery Ribeiro,Momento De Amor,0,0.0,270.34077,Tributo A Taiguara,174291
TRAYFKN128F148C55A,Erick Sermon,Intro,1993,nan,34.08934,No Pressure,47201
TRAYFMQ128F4265974,Megadrums,Orbit,0,nan,276.03546,Terra Nova,206588
TRAYFNG128F4230976,The Chinese,I'll Be There For You (Alternate Mix),0,nan,357.51138,Only In My Dreams - Rock Ballads Vol. 2,236672
TRAYFNV128F421A865,Deborah Coleman,Nobody To Blame,1998,0.37598430150044215,230.60853,Where Blue Begins,226849
TRAYFPK128E07850DC,Moments In Grace,Stratus (EP Version),2004,0.5479529419800353,254.4322,These Days Will Fade,5404
TRAYFXH128F92E20F8,Carlos Baute,Te extraño porque te extraño,2008,0.4719711717935417,210.6771,De mi puño y letra - Edicion Coleccionista,521414
TRAYGBT12903CF5DF0,Salt The Wound,Mutations,2009,0.626520938818931,151.09179,Ares,781019
TRAYGEK12903D0F307,Xose Manuel Budiño,Burbullas A Grella,0,nan,235.54567,Zume De Tierra,790603
TRAYGHE12903CD213E,The Prodigy,What Evil Lurks,1991,0.563246899280654,265.76934,What Evil Lurks,590021
TRAYGKQ128F932F520,Simon Harris,Sample Track 18,0,nan,185.62567,Street Breaks & Beats,462641
TRAYGLA12903CB6576,Der Plan,FRL. Nicol,0,0.2707759989463275,123.19302,Geri Reig Und Normalette Surprise,711626
TRAYGNF128F934C350,Djalma Correa,Percutindo,0,0.20073636085884455,285.88363,Xingú,516474
TRAYGQU128F934B4F5,Norther,Fuck You,2006,0.6068163271702843,122.72281,Till Death Unites Us,515761
TRAYGVP128F425EE25,Maysa,Eu E A Brisa (2000 Digital Remaster),0,nan,167.67955,Talento,150516
TRAYGWA128F421FFD5,Roger Reynolds,Stereophonic Presentation - Process And Passion_ Pt. 4,0,0.0,158.24934,Process And Passion,175508
TRAYGYF128F930CA01,Solas,Clothes Of Sand,2002,0.5316127691991754,255.97342,The Edge Of Silence,620830
TRAYGYF12903CBE1D6,Pyranja,Nie Wieder (Toktok RMX),2006,nan,317.09995,Nie Wieder,714552
TRAYGYH128F9314B66,Mira,Fathom Five,0,nan,277.99465,New Hope for the Dead,495841
TRAYGYY128F92CB1CE,Albert King,Please Come Back To Me - Live,0,nan,668.62975,Chicago 1978,372631
TRAYHDA128F4265CCC,Ray Conniff;Billy Butterfield,Alexander's Ragtime Band,0,nan,132.8322,Just Kiddin' Around,282841
TRAYHDU128F42942CA,Lady Saw,Freak Break,2000,nan,272.69179,Oracabessa Volume 1,224425
TRAYHEC12903CEC366,Dixieland Jug Blowers,Banjoreno,0,0.21508031850922793,193.56689,Ruckus Juice & Chittlins_ Vol. 1,599473
TRAYHQD128F930F4F2,5th Ward Boyz,Studio Gangster,1993,nan,245.99465,Ghetto Dope,347112
TRAYHQX128F427617F,Daniel Kobialka,Timeless Spirals,0,nan,703.9473,Dreams Beyond The Twilight,245111
TRAYHSH128F92E4A6F,Scott Glasgow,Solemn,2009,nan,85.15873,The Gene Generation,433265
TRAYHSN128F427E065,Luis Alberto Spinetta,Oh! Doctor,1994,nan,143.62077,Fuego Gris,216426
TRAYHUO128F42222C2,Soul Ballet,the Cool Down,2007,0.5692756506754788,330.37016,LAViSH,230740
TRAYHUS128F9348A7A,Scheich,I Like,0,nan,344.81587,Hattorfer Platz Ep,559156
TRAYHUT128F421F870,Brian Keane,Time Is/Time Was,0,0.0,158.53669,Andy Warhol: A Documentary Film,229853
TRAYHYA12903D15D6A,iTAL tEK,Tokyo Freeze,2007,0.5690490346799796,293.09342,Blood Line,793115
TRAYHZU12903CF0DFC,Andrae Crouch,Praises,0,nan,269.26975,More Of The Best,688803
TRAYIAM128F4247417,D.O.W.N.,I Luv Dat Too,0,0.0,226.69016,Southern Slang,256234
TRAYICL128F1460287,Renee Rosnes,So In Love,0,0.0,396.32934,With A Little Help From My Friends,25641
TRAYICR128F4282520,Kyle Riabko,Doesn't Get Much Better,2005,0.6010343171294994,211.53914,Before I Speak,292355
TRAYIFW12903CA9F1B,KALIMBA,Al Final,2009,0.4507622416414992,297.63873,Amar y Querer (Homenaje a Las Grandes Canciones),662932
TRAYIND12903CB7B05,Charley Pride,Help Me Make It Through the Night,2002,nan,172.09424,The Pride of Country,580920
TRAYITB128F145EF28,Eliane Elias,The Beat Of My Heart,2000,0.259114383359274,138.39628,Everything I Love,25267
TRAYIUG12903CC7E3C,Gipsy Kings,Camino,1989,0.6755467280259198,303.09832,Gipsy Kings / Mosaique / Este mundo,674246
TRAYIUY128F4289952,Deitrick Haddon,Stir The Gift,2004,0.37598430150044215,199.07873,Crossroads,295592
TRAYJCD128F42802B4,Pascal Obispo,La Prétention De Rien,2004,nan,237.63546,Fan,292043
TRAYJCG12903D081C4,Johnny Copeland,Make My Home Where I Hang My Hat,1983,0.43703620411161354,206.00118,Down On Bended Knee,743319
TRAYJDF128F426B0DE,Janis Joplin,Maybe,1969,0.8935938748814521,246.72608,Janis,284497
TRAYJDF128F428A9C1,Sonny Terry / Brownie McGhee,Backwater Blues,0,0.2565573500553202,383.16363,At The 2nd Fret,269851
TRAYJDG128F92F2DA8,Sick On The Bus,Who R Ya,2002,0.21508031850922793,178.65098,Go To Hell,610859
TRAYJFZ128F424ED48,Mylon LeFevre,Without Him (Ryman Gospel Reunion Version),0,0.0,146.9122,Ryman Gospel Reunion,143831
TRAYJHF128F4294CB8,K'Naan,Smile,2004,0.0,249.12934,The Dusty Foot On The Road,110009
TRAYJLA128F4267A6A,The Chap,They Have a Name,2008,0.5470039143026859,145.50159,Mega Breakfast,264764
TRAYJMK128F9300253,JC Lodge,Let's Make Love,0,nan,217.65179,Romantic Reggae Vol. 5,445183
TRAYJOF128F92F9EEA,Kelly Clarkson,Cry,2009,0.6893135642244902,214.5171,All I Ever Wanted,393179
TRAYJOQ128F42AD10C,Dale Hawkins,Wish I Hadn't Called Home,0,0.0,114.65098,Daredevil,123105
TRAYJPA12903CC54B4,T-Bone Walker,I'm Still In Love With You,1967,nan,171.83302,Mean Old World,762587
TRAYJXD128F9307BE6,The Products,Punkrock Livin',0,nan,117.2371,Once Again...The Products,401039
TRAYJXO128F4228ECC,The Florida Boys,When He Was On The Cross [I Was On His Mind],0,0.319565986882865,210.88608,When He Was On The Cross [I Was On His Mind],124655
TRAYKCV128F9341943,Dolly Parton,I'm Thinking Tonight Of My Blue Eyes,0,nan,171.80689,DOLLY - HEARTSONGS,423558
TRAYKDG128F4215DD2,Dr. Elmo,Happy Halloween Anniversary,0,0.0,151.84934,Dr. Elmo Sings The Boo's,226440
TRAYKGV12903CAA787,Z.Z. Hill,It Ain't No Use,1971,nan,189.46567,Second Chance,663521
TRAYKHZ128F145289F,The Mars Volta,Caviglia,2005,0.5899462186541047,165.72036,Scab Dates,20027
TRAYKKU12903CD21CB,The Radio Dept,Mad About the Boy,2006,0.6045544849203479,207.20281,Are You Scared To Get Happy?,767185
